person,personLabel,country,countryLabel,genderLabel,wikipediaArticle
http://www.wikidata.org/entity/Q1520323,James Binney,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://ar.wikipedia.org/wiki/%D8%AC%D9%8A%D9%85%D8%B3_%D8%A8%D9%8A%D9%86%D9%8A
http://www.wikidata.org/entity/Q1520323,James Binney,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://en.wikipedia.org/wiki/James_Binney
http://www.wikidata.org/entity/Q1520323,James Binney,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://uk.wikipedia.org/wiki/%D0%94%D0%B6%D0%B5%D0%B9%D0%BC%D1%81_%D0%91%D1%96%D0%BD%D0%BD%D1%96
http://www.wikidata.org/entity/Q1520323,James Binney,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://arz.wikipedia.org/wiki/%D8%AC%D9%8A%D9%85%D8%B3_%D8%A8%D9%8A%D9%86%D9%89
http://www.wikidata.org/entity/Q1520323,James Binney,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://azb.wikipedia.org/wiki/%D8%AC%DB%8C%D9%85%D8%B2_%D8%A8%DB%8C%D9%86%DB%8C
http://www.wikidata.org/entity/Q1520323,James Binney,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://de.wikipedia.org/wiki/James_Binney
http://www.wikidata.org/entity/Q1520323,James Binney,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://es.wikipedia.org/wiki/James_Binney
http://www.wikidata.org/entity/Q1520323,James Binney,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://fa.wikipedia.org/wiki/%D8%AC%DB%8C%D9%85%D8%B2_%D8%A8%DB%8C%D9%86%DB%8C
http://www.wikidata.org/entity/Q1520323,James Binney,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://fr.wikipedia.org/wiki/James_Binney
http://www.wikidata.org/entity/Q1520323,James Binney,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://pt.wikipedia.org/wiki/James_Binney
http://www.wikidata.org/entity/Q1520323,James Binney,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://ta.wikipedia.org/wiki/%E0%AE%9C%E0%AF%87%E0%AE%AE%E0%AF%8D%E0%AE%9A%E0%AF%81_%E0%AE%AA%E0%AE%BF%E0%AE%A9%E0%AF%8D%E0%AE%A9%E0%AE%BF
http://www.wikidata.org/entity/Q1524633,Mont Campbell,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://en.wikipedia.org/wiki/Mont_Campbell
http://www.wikidata.org/entity/Q1524633,Mont Campbell,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://arz.wikipedia.org/wiki/%D9%85%D9%88%D9%86%D8%AA_%D9%83%D8%A7%D9%85%D9%BE%D8%A8%D9%8A%D9%84
http://www.wikidata.org/entity/Q1524633,Mont Campbell,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://cs.wikipedia.org/wiki/Mont_Campbell
http://www.wikidata.org/entity/Q1524633,Mont Campbell,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://it.wikipedia.org/wiki/Mont_Campbell
http://www.wikidata.org/entity/Q1524633,Mont Campbell,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://nn.wikipedia.org/wiki/Dirk_Campbell
http://www.wikidata.org/entity/Q1524633,Mont Campbell,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://ro.wikipedia.org/wiki/Mont_Campbell
http://www.wikidata.org/entity/Q1545000,Greg Winter,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://ar.wikipedia.org/wiki/%D8%BA%D8%B1%D9%8A%D8%BA%D9%88%D8%B1%D9%8A_%D9%88%D9%8A%D9%86%D8%AA%D8%B1
http://www.wikidata.org/entity/Q1545000,Greg Winter,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://en.wikipedia.org/wiki/Gregory_Winter
http://www.wikidata.org/entity/Q1545000,Greg Winter,http://www.wikidata.org/entity/Q145,United Kingdom,male,"https://ru.wikipedia.org/wiki/%D0%A3%D0%B8%D0%BD%D1%82%D0%B5%D1%80,_%D0%93%D1%80%D0%B5%D0%B3"
http://www.wikidata.org/entity/Q1545000,Greg Winter,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://uk.wikipedia.org/wiki/%D0%93%D1%80%D0%B5%D0%B3_%D0%92%D1%96%D0%BD%D1%82%D0%B5%D1%80
http://www.wikidata.org/entity/Q1545000,Greg Winter,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://bn.wikipedia.org/wiki/%E0%A6%97%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%97%E0%A6%B0%E0%A6%BF_%E0%A6%89%E0%A6%87%E0%A6%A8%E0%A7%8D%E0%A6%9F%E0%A6%BE%E0%A6%B0
http://www.wikidata.org/entity/Q1545000,Greg Winter,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://arz.wikipedia.org/wiki/%D8%AC%D8%B1%D9%8A%D8%AC%D9%88%D8%B1%D9%89_%D9%88%D9%8A%D9%86%D8%AA%D8%B1
http://www.wikidata.org/entity/Q1545000,Greg Winter,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://ast.wikipedia.org/wiki/Gregory_Winter
http://www.wikidata.org/entity/Q1545000,Greg Winter,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://az.wikipedia.org/wiki/Qreq_Uinter
http://www.wikidata.org/entity/Q1545000,Greg Winter,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://be.wikipedia.org/wiki/%D0%93%D1%80%D1%8D%D0%B3_%D0%A3%D1%96%D0%BD%D1%82%D1%8D%D1%80
http://www.wikidata.org/entity/Q1545000,Greg Winter,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://bg.wikipedia.org/wiki/%D0%93%D1%80%D0%B5%D0%B3_%D0%A3%D0%B8%D0%BD%D1%82%D1%8A%D1%80
http://www.wikidata.org/entity/Q1545000,Greg Winter,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://ca.wikipedia.org/wiki/Gregory_Winter
http://www.wikidata.org/entity/Q1545000,Greg Winter,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://cs.wikipedia.org/wiki/Gregory_Winter
http://www.wikidata.org/entity/Q1545000,Greg Winter,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://da.wikipedia.org/wiki/Gregory_P._Winter
http://www.wikidata.org/entity/Q1545000,Greg Winter,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://de.wikipedia.org/wiki/Gregory_Winter
http://www.wikidata.org/entity/Q1545000,Greg Winter,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://eo.wikipedia.org/wiki/Gregory_Winter
http://www.wikidata.org/entity/Q1545000,Greg Winter,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://es.wikipedia.org/wiki/Gregory_Winter
http://www.wikidata.org/entity/Q1545000,Greg Winter,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://eu.wikipedia.org/wiki/Gregory_Winter
http://www.wikidata.org/entity/Q1545000,Greg Winter,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://fa.wikipedia.org/wiki/%DA%AF%D8%B1%DA%AF_%D9%88%DB%8C%D9%86%D8%AA%D8%B1
http://www.wikidata.org/entity/Q1545000,Greg Winter,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://fi.wikipedia.org/wiki/Gregory_Winter
http://www.wikidata.org/entity/Q1545000,Greg Winter,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://fr.wikipedia.org/wiki/Gregory_Winter
http://www.wikidata.org/entity/Q1545000,Greg Winter,http://www.wikidata.org/entity/Q145,United Kingdom,male,https://gd.wikipedia.org/wiki/Greg_Winter
